material,material_E_GPa,material_yield_MPa,panel_width_m,sigma_max_MPa,sigma_min_MPa,delta_sigma_MPa,stress_ratio_R,load_cycles_N,beta_ratio,crack_length_m,crack_length_mm,crack_area_m2,initial_crack_m,crack_growth_from_initial,K_max_MPa_sqrtm,K_min_MPa_sqrtm,delta_K_MPa_sqrtm,geometry_factor_alpha,SIF_normalized,K_murakami,da_dN_current,paris_C,paris_m,crack_growth_index,tofd_depth_m,tofd_depth_mm,ut_amplitude,tofd_t1_us,tofd_tL_us,crack_present,crack_stage,crack_length_label,RUL_cycles
aluminum_2024,73.0,345.0,0.0930779593243624,125.98583680067257,29.886726485933536,96.09911031473904,0.23722290731154622,188650,4.215444500419575,0.010974151589356954,10.974151589356953,0.0003783482962154963,0.001021312186688023,0.009952839402668931,33.60476052177979,7.9718189904848735,25.632941531294914,1.4365431185558146,1.0183260764175692,2.7320786532502597,4.383469577468648e-06,3.6e-10,2.9,0.8269415357894604,0.036813786889950254,36.81378688995025,0.44025875064538883,4.396270065496707,1.0,1,4,10.974151589356953,7051.7040349705085
aluminum_2024,73.0,345.0,0.25322620768819976,193.3539024511765,34.22419532179802,159.1297071293785,0.17700286825315004,126099,5.649625962952176,0.004985455651235801,4.985455651235801,7.808355671393742e-05,0.0010327857864244434,0.003952669864811358,34.23451881702008,6.059608023878992,28.174910793141088,1.4147637424613455,1.0374096611218206,1.9048391884139728,5.7663884462765565e-06,3.6e-10,2.9,0.7271358166870275,0.026014113604281356,26.014113604281356,0.12380128802178883,2.5294994303610343,1.0,1,4,4.985455651235801,18896.808431075307
aluminum_2024,73.0,345.0,0.11528178610826927,197.86720467062946,92.52348327370902,105.34372139692044,0.46760393379854925,142854,2.1385619917192886,0.004459231309827075,4.459231309827075,6.246976527477606e-05,0.002006856279495415,0.0024523750303316596,33.170523197715134,15.51066713340763,17.659856064307505,1.4163597175916791,1.0051673696277312,1.7435497231967632,1.4878709467282906e-06,3.6e-10,2.9,0.21254831622392323,0.01829731194447189,18.29731194447189,0.17813736793257667,2.3697262459582356,1.0,1,4,4.459231309827075,31869.41215779604
titanium_6al4v,114.0,950.0,0.13639521833717438,272.9791297987872,26.74613282953116,246.23299696925605,0.09797867276244057,150388,10.206302777999488,0.0065696880129269206,6.56968801292692,0.00013559365404778795,0.0011677342019786497,0.005401953810948271,55.59303854014164,5.446932130994284,50.14610640914736,1.4175672056031876,1.0107825189116662,3.5438449223263957,1.3795234955322387e-06,5e-12,3.2,0.2074637794461023,0.03293428444375324,32.934284443753235,0.10888720418038958,3.1998667197129675,1.0,1,4,6.56968801292692,39729.77656147555
titanium_6al4v,114.0,950.0,0.15221091543126708,102.8579327583728,37.06012305896612,65.79780969940668,0.36030398497338423,188488,2.7754341936403235,0.00182968427676447,1.82968427676447,1.0517249692666314e-05,0.0014276577212607383,0.00040202655550373176,11.030079431130241,3.9741815736091857,7.055897857521056,1.4144181934740372,0.20054689874782258,0.3718899702778677,2.5961950474276162e-09,5e-12,3.2,0.0004893516120995365,0.015139327796041383,15.139327796041384,0.0535415679996242,1.5916617966900577,1.0,1,1,1.82968427676447,25678050.55069322
steel_4340,210.0,1170.0,0.06498166205761373,388.96679236811843,152.61404956290937,236.35274280520906,0.3923575291190291,137126,2.5486958342441572,0.0038936214237968647,3.8936214237968647,4.762744875318275e-05,0.0005845294673923183,0.0033090919564045464,61.064544533198294,23.9591338098246,37.105410723373694,1.4194653607641008,1.0177424088866383,2.99272468916466,7.332557105380832e-07,1e-11,3.1,0.1005484225632452,0.018040389143180294,18.040389143180295,0.2612186253517924,2.320771210638344,1.0,1,4,3.8936214237968647,34569.286181935306
titanium_6al4v,114.0,950.0,0.1266931878382081,369.5652669184265,53.20877248852516,316.3564944299014,0.14397665920339273,46076,6.94557024404436,0.00371244276046382,3.71244276046382,4.329815644419675e-05,0.002638523601507831,0.001073919158955989,56.491974415934116,8.133525748209726,48.35844866772439,1.4154377898355777,1.0271268075624385,2.7111368020999795,1.2282352498943268e-06,5e-12,3.2,0.056592167374131,0.022988424789193405,22.988424789193406,0.1555318288814076,2.201666010674494,1.0,1,4,3.71244276046382,43395.18164074474
titanium_6al4v,114.0,950.0,0.29860775063569084,316.2461294856517,60.00018863406942,256.2459408515823,0.1897262386472675,177660,5.270752254036752,0.004940838352898076,4.9408383528980755,7.66921942706274e-05,0.0006723836007784762,0.0042684547521196,55.73585521262476,10.574554167279995,45.16130104534477,1.4146017510165312,1.0133791856840866,3.08763803805804,9.867852022154031e-07,5e-12,3.2,0.17531225902558853,0.017782063202912885,17.782063202912884,0.05083258106420624,2.5853382094372592,1.0,1,4,4.9408383528980755,131165.98135296034
aluminum_2024,73.0,345.0,0.19577507115769993,132.21478820657478,51.49926823422402,80.71551997235076,0.38951216375100667,126775,2.567313919981313,0.010105799309799242,10.105799309799242,0.00032084199744575656,0.0047114208138400605,0.005394378495959182,33.4072200076893,13.01251855010098,20.39470145758832,1.418077716123974,1.012340000233009,2.640287509334184,2.2589302577583597e-06,3.6e-10,2.9,0.28637588342731607,0.03922113204900321,39.22113204900321,0.25106278436807367,4.169554367190038,1.0,1,4,10.105799309799242,34526.51202634372
aluminum_2024,73.0,345.0,0.26712661767134777,64.24714506722813,26.820550603795898,37.42659446343224,0.4174590260116758,75319,2.395444672867203,0.01538325653311199,15.38325653311199,0.000743440878951825,0.0033774108807945696,0.01200584565231742,20.042473827586264,8.366911602928665,11.675562224657599,1.4190523386816793,0.6073476917450383,1.9530017588055142,4.481342410131226e-07,3.6e-10,2.9,0.033753022898867384,0.04681876495471994,46.81876495471994,0.23378961131058137,5.819501373442306,1.0,1,3,15.38325653311199,233911.43060618074
steel_4340,210.0,1170.0,0.2966991485449742,157.76992155655844,23.594441500451914,134.17548005610652,0.14954968138203464,174572,6.686741093385771,0.02308580463687983,23.085804636879832,0.0016743255514987583,0.0018770274734402448,0.021208777163439586,60.4728083158719,9.043689215915498,51.4291190999564,1.4232738936560125,1.007880138597865,7.197302293865381,2.017196311495909e-06,1e-11,3.1,0.35214599449046385,0.044770604534160784,44.77060453416078,0.2842944351182806,8.763238921787766,1.0,1,4,23.085804636879832,54743.71114949488
aluminum_2024,73.0,345.0,0.2320261230919356,157.5494946000636,58.558813581202934,98.99068101886067,0.3716851883901841,94847,2.6904488831829094,0.007255866723935183,7.255866723935183,0.00016539731940688578,0.0034994230488396,0.003756443675095583,33.67286316484806,12.515704489063442,21.15715867578462,1.4156094278113989,1.0203897928741836,2.258951098526896,2.512631477005818e-06,3.6e-10,2.9,0.2383155576995708,0.031948656729125335,31.948656729125336,0.1595435316074966,3.263591961094827,1.0,1,4,7.255866723935183,38666.9870040838
aluminum_2024,73.0,345.0,0.29799925225371277,206.68759826244366,10.860078901760584,195.82751936068308,0.052543447178533126,147626,19.031868933193152,0.004688931171755463,4.6889311717554625,6.90712933771884e-05,0.0013230219754813968,0.003365909196274066,35.48534603022338,1.8645224047510123,33.62082362547237,1.414564518740689,1.0753135160673752,1.915088263327716,9.626462225743387e-06,3.6e-10,2.9,1.4211161125375933,0.02282077048667106,22.820770486671062,0.03811208927283549,2.478856477740159,1.0,1,4,4.6889311717554625,13443.228603374255
aluminum_2024,73.0,345.0,0.14090693719278924,125.65711631183888,16.2991045162356,109.35801179560328,0.12971095465685115,29887,7.709449079651666,0.011630178386497875,11.630178386497874,0.0004249351188032633,0.002180588975567249,0.009449589410930626,34.21460683533774,4.438009315820482,29.77659751951726,1.4244799490604614,1.0368062677375072,2.887845689096656,6.76924458074837e-06,3.6e-10,2.9,0.20231241278482653,0.043252877392311845,43.252877392311845,0.3351328535395248,4.615619080212191,1.0,1,4,11.630178386497874,7648.998752019239
titanium_6al4v,114.0,950.0,0.28521588697367434,97.40025241023395,47.18735863147669,50.212893778757255,0.4844685456535703,5787,2.06411749322333,0.001376685835362057,1.376685835362057,5.954147111196565e-06,0.001372675191263062,4.010644098994881e-06,9.058943665261141,4.388773262666689,4.670170402594453,1.4142465182883737,0.16470806664111165,0.2649692304918795,6.931619762025417e-10,5e-12,3.2,4.011328356284108e-06,0.010679652010144322,10.679652010144322,0.03740299476787129,1.4379366985806075,1.0,1,1,1.376685835362057,183175747.75003338
aluminum_2024,73.0,345.0,0.15908779857590294,226.58814883888206,78.2919195023651,148.29622933651694,0.34552521790552876,187964,2.8941447633307433,0.004054604007662804,4.054604007662804,5.1647197817359026e-05,0.004054604007662804,0.0,36.189709864509545,12.504457386872524,23.68525247763702,1.415137863034433,1.0966578746821074,1.8154577855734957,3.485689952098898e-06,3.6e-10,2.9,0.6551842261563173,0.023910729726133555,23.910729726133553,0.061977011685012885,2.232142968759526,1.0,1,4,4.054604007662804,19374.90318403895
steel_4340,210.0,1170.0,0.25030247506090725,68.9676876333204,17.54019992775788,51.42748770556251,0.2543248951742971,155605,3.931978421989194,0.0052565902799531355,5.256590279953135,8.680767569796227e-05,0.003972506478398356,0.0012840838015547792,12.53949264298708,3.189105151966559,9.35038749102052,1.4148399026851182,0.20899154404978465,0.7163913129349306,1.022284527366843e-08,1e-11,3.1,0.0015907258388091758,0.028160700783678,28.160700783678003,0.1298559805891566,2.795386681807811,1.0,1,1,5.256590279953135,10503878.384429699
steel_4340,210.0,1170.0,0.05307266528891773,91.99765412142187,11.747716846526945,80.24993727489493,0.1276958304939154,68173,7.831109254954485,0.005018610865029914,5.018610865029914,7.912558204382554e-05,0.003171436607510647,0.0018471742575192668,16.495188996460783,2.1063668580571546,14.38882213840363,1.4279527759285866,0.2749198166076797,0.9123485662658238,3.8893610194373725e-08,1e-11,3.1,0.00265149408778104,0.023353124506660362,23.35312450666036,0.30494786259375906,2.7106152152439713,1.0,1,1,5.018610865029914,485017.678243505
titanium_6al4v,114.0,950.0,0.29338163795931294,416.3307293240063,79.68931710224993,336.64141222175635,0.19140868422477725,97623,5.224423353883299,0.002829919060832588,2.8299190608325877,2.5159262211037823e-05,0.0017957198667713679,0.00103419919406122,55.52081727901395,10.627166582460335,44.893650696553614,1.4143452609080698,1.0094694050729809,2.3281609457015557,9.681925986607807e-07,5e-12,3.2,0.0945178660590614,0.01842559983838911,18.425599838389108,0.04575168606935791,1.95865557543122,1.0,1,4,2.8299190608325877,133436.07273961647
steel_4340,210.0,1170.0,0.23953230162421124,210.55831504472056,85.5914633951493,124.96685164957125,0.4064976649199083,92005,2.4600387315804846,0.012970316338168524,12.970316338168523,0.0005285073232536253,0.004597756283176725,0.008372560054991799,60.28991868331059,24.507711162976907,35.782207520333685,1.4184762902298689,1.0048319780551764,5.396640435868535,6.55191271790346e-07,1e-11,3.1,0.060280872961070785,0.039631807502709886,39.63180750270988,0.2204997806927037,5.387743436980942,1.0,1,4,12.970316338168523,144719.90619415275
titanium_6al4v,114.0,950.0,0.22909226377851089,376.9721439699482,137.84769678840362,239.12444718154458,0.36567077698821343,168856,2.7347003450380525,0.003434180958890349,3.434180958890349,3.705068353295023e-05,0.002544843880766588,0.000889337078123761,55.38709279625605,20.25344125792523,35.133651538330824,1.4145320312774707,1.007038050841019,2.5581909229447715,4.4185984001201777e-07,5e-12,3.2,0.07461068514506927,0.018257363197483834,18.257363197483834,0.12674005796356164,2.1308892243198616,1.0,1,4,3.434180958890349,225540.60975247048
aluminum_2024,73.0,345.0,0.22499745863803966,76.51176450015097,7.9491989051796095,68.56256559497136,0.10389511935989823,154222,9.625091208913739,0.029182188598347116,29.182188598347118,0.002675380716569357,0.0005273748991173168,0.0286548136992298,33.404801801136635,3.470595870322834,29.9342059308138,1.4419387576904894,1.0122667212465648,4.412112684674726,6.873674345339684e-06,3.6e-10,2.9,1.0600718048869768,0.05446954221290126,54.46954221290126,0.47855154082770057,10.132855016332325,1.0,1,4,29.182188598347118,10484.44604269499
titanium_6al4v,114.0,950.0,0.08098479856610986,353.6032964104228,26.533470826439753,327.06982558398306,0.07503739669791623,86140,13.326688344823266,0.004071097706038522,4.071097706038522,5.206824309108156e-05,0.0027464517658997004,0.0013246459401388216,56.70019048964291,4.254634686618752,52.445555803024156,1.4178735920346142,1.0309125543571438,2.844646786410898,1.5923473875195457e-06,5e-12,3.2,0.13716480396093367,0.01933244666652848,19.332446666528483,0.23332166351950853,2.3095202975061513,1.0,1,4,4.071097706038522,20329.773454232243
steel_4340,210.0,1170.0,0.18168637395123494,361.34647078268733,125.88529525829289,235.46117552439443,0.3483783721081364,133841,2.8704422549216138,0.0044939122785699346,4.493912278569934,6.34452413954274e-05,0.0009318008972596547,0.00356211138131028,60.756564578583955,21.166273062769942,39.590291515814016,1.4150838028677022,1.012609409643066,3.208846380113249,8.96447723736171e-07,1e-11,3.1,0.11998145979257285,0.024735104916751047,24.735104916751048,0.17465183120259636,2.53433673390296,1.0,1,4,4.493912278569934,86190.14132521268
aluminum_2024,73.0,345.0,0.2641429755898339,69.51205870965032,16.449608949992964,53.062449759657355,0.23664396157078965,181964,4.225757519280119,0.03523977693124517,35.239776931245174,0.0039013613213599203,0.0037483890795275026,0.03149138785171767,33.39323501198676,7.902307422900944,25.490927589085818,1.4437993143333494,1.0119162124844472,4.840540072739061,4.313411131018393e-06,3.6e-10,2.9,0.7848855430446309,0.08134968286321367,81.34968286321367,0.5515433896572995,12.007354368691791,1.0,1,4,35.239776931245174,19387.10675706825
titanium_6al4v,114.0,950.0,0.0756000874490003,193.14983408374263,25.02463734865559,168.12519673508703,0.129560749908829,7654,7.718386939745974,0.005638853465676461,5.638853465676461,9.989217987722877e-05,0.003817918732158937,0.0018209347335175238,36.56937146399765,4.737955190570067,31.831416273427582,1.4225017709291543,0.6648976629817754,2.1522150622850296,3.2218779382558776e-07,5e-12,3.2,0.002466025373941049,0.019029919808060354,19.029919808060352,0.28798588530737623,2.801524324916455,1.0,1,3,5.638853465676461,88088.95442431772
titanium_6al4v,114.0,950.0,0.22151828885567987,384.5206242390271,160.34987340289592,224.17075083613116,0.4170124131058797,114114,2.3980101516692724,0.0032685008364854644,3.2685008364854644,3.356194130878426e-05,0.0024800284336970874,0.000788472402788377,55.11611638840699,22.984104696154123,32.13201169225286,1.4145220876154676,1.0021112070619451,2.483526264727508,3.320254214012491e-07,5e-12,3.2,0.03788874893778214,0.016438976363484147,16.438976363484148,0.05030098726267244,2.0823545299428945,1.0,1,4,3.2685008364854644,290383.5758770239
steel_4340,210.0,1170.0,0.09697248756812853,462.15078563151644,80.86346466731108,381.2873209642054,0.1749720376582577,125541,5.71519891625841,0.002902715790194198,2.902715790194198,2.647030244539038e-05,0.0016757931215157706,0.0012269226686784274,62.46951868841517,10.930418976442613,51.539099711972554,1.4154915141835733,1.0411586448069194,2.6508718248196126,2.0305989945087475e-06,1e-11,3.1,0.2549234283696227,0.021344075383160997,21.344075383160998,0.07509491528317257,1.9904477948544648,1.0,1,4,2.902715790194198,20060.535696915595
aluminum_2024,73.0,345.0,0.05493302391710132,79.94554680012828,28.60034253225933,51.34520426786895,0.3577477880508216,23068,2.79526536124366,0.001801021279625457,1.801021279625457,1.0190313874796944e-05,0.0010289896773144711,0.0007720316023109859,8.513634092404518,3.04573376483178,5.467900327572737,1.41574926546041,0.257988911891046,0.28452055003297483,4.9657197988285736e-08,3.6e-10,2.9,0.0011454922431937754,0.016514971766421343,16.514971766421343,0.1368853193736233,1.5855668707115878,1.0,1,1,1.801021279625457,461541.1342475819
titanium_6al4v,114.0,950.0,0.2617893642507769,461.2166592512956,223.92781923530416,237.28884001599144,0.48551546164618536,199842,2.0596666409127464,0.0022735300957504694,2.2735300957504694,1.6238701091736172e-05,0.001893913534663793,0.0003796165610866764,55.128738055217866,26.765854706850728,28.362883348367138,1.4143203014704226,1.0023406919130522,2.0720785329594418,2.2272615331406915e-07,5e-12,3.2,0.04451003993059021,0.01637733099672584,16.37733099672584,0.0,1.7509662494692013,1.0,1,4,2.2735300957504694,518716.28947942343
aluminum_2024,73.0,345.0,0.14321758267021512,180.06631269996151,79.7621334637403,100.30417923622122,0.44295977558359445,38739,2.257541327951305,0.005392079597518524,5.392079597518524,9.134030593441271e-05,0.004286923104611016,0.0011051564929075086,33.191281908482225,14.702402785513106,18.488879122969117,1.4162452651530857,1.0057964214691584,1.9186213997439996,1.6995861831250383e-06,3.6e-10,2.9,0.06584026914808086,0.023704987635070396,23.704987635070395,0.18076780713510218,2.6598891853575384,1.0,1,4,5.392079597518524,34747.18327933921
aluminum_2024,73.0,345.0,0.19321468790463486,78.98562219155718,7.620695570913883,71.3649266206433,0.09648206039868941,89636,10.364621110574705,0.02673823879613089,26.73823879613089,0.002246029560973547,0.002306823143830709,0.024431415652300184,33.11193595478533,3.194707804707134,29.917228150078195,1.4464225858346869,1.0033919986298585,4.17331685452342,6.862374666425952e-06,3.6e-10,2.9,0.6151158155997566,0.062369676908568816,62.36967690856881,0.5228511805316938,9.320886053858663,1.0,1,4,26.73823879613089,8773.693318658801
titanium_6al4v,114.0,950.0,0.2900031643131797,95.1981880378847,11.42527203284999,83.77291600503472,0.12001564597325354,139479,8.33224694905911,0.0008628324331781209,0.8628324331781209,2.3388522947547323e-06,0.0006700289981551083,0.00019280343502301258,7.009478241384707,0.8412470590752508,6.168231182309457,1.4142260822185722,0.1274450589342674,0.1623138809576321,1.688433888646605e-09,5e-12,3.2,0.00023550107035453981,0.007831414065966269,7.831414065966269,0.026851880005315337,1.3138486785386192,1.0,1,1,0.8628324331781209,76780377.59101538
steel_4340,210.0,1170.0,0.07000814244148416,192.62537988601346,66.34747068059359,126.27790920541987,0.3444378446903252,39233,2.9032814349975777,0.003514167812801572,3.514167812801572,3.879670708499488e-05,0.0015904841515418256,0.0019236836612597464,28.696825756427554,9.884272812997716,18.812552943429836,1.4178626682936102,0.47828042927379255,1.33763160939468,8.92869481629626e-08,1e-11,3.1,0.0035029948372775114,0.02056635179414818,20.566351794148183,0.19071523872539878,2.2265902865801537,1.0,1,2,3.514167812801572,313478.02631557203
aluminum_2024,73.0,345.0,0.28191067637714873,201.58663095925777,20.53786104450533,181.04876991475246,0.10188106694762011,141441,9.815366387104365,0.00549999430381451,5.4999943038145105,9.503298092515382e-05,0.004195139411737447,0.0013048548920770635,37.48855079931199,3.819373553753962,33.669177245558025,1.4147538004065932,1.136016690888242,2.190909732335513,9.666667088059812e-06,3.6e-10,2.9,1.367263059602268,0.0285333429346599,28.533342934659903,0.08757045221276849,2.688813660251936,1.0,1,4,5.4999943038145105,12554.462562986688
titanium_6al4v,114.0,950.0,0.1322489436719922,459.4797784726742,212.28719012771137,247.19258834496281,0.46201639348169127,108535,2.1644253626243413,0.003674453832925481,3.6744538329254812,4.241656183592422e-05,0.003674453832925481,0.0,69.86993332614672,32.28105460815254,37.588878717994184,1.41531331322541,1.2703624241117586,3.336258676693715,5.484789834810054e-07,5e-12,3.2,0.059529166472110914,0.02365193347564105,23.65193347564105,0.10642403401822186,2.2289887110435385,1.0,1,4,3.6744538329254812,101804.39451861831
steel_4340,210.0,1170.0,0.12731721969804743,304.32796530077184,76.5540360085924,227.77392929217945,0.2515511051800084,43967,3.9753353470039667,0.006385166753278142,6.385166753278142,0.00012808384607830846,0.0027607933752959108,0.0036243733779822316,61.113202364636265,15.373093595913755,45.74010876872251,1.417855985855844,1.0185533727439378,3.839853225139357,1.4025595135199939e-06,1e-11,3.1,0.06166633413093357,0.030150933093059867,30.150933093059866,0.2528077971559811,3.1613230680740254,1.0,1,4,6.385166753278142,36296.20106677741
titanium_6al4v,114.0,950.0,0.09919753339794986,388.59890290162394,55.94976566161807,332.64913724000587,0.14397818739025642,60430,6.945496523646845,0.003391609621120434,3.391609621120434,3.6137790000763296e-05,0.003391609621120434,0.0,56.79465507775113,8.17719149154943,48.6174635862017,1.4158851621316006,1.0326300923227478,2.604401560375768,1.2494110903587634e-06,5e-12,3.2,0.07550191219038008,0.02231058594307772,22.310585943077722,0.1502043923598563,2.104138697904493,1.0,1,4,3.391609621120434,33013.37784356709
aluminum_2024,73.0,345.0,0.08998520059173216,238.29073508446433,98.60640525397203,139.6843298304923,0.4138071302647167,185081,2.4165847489391727,0.0032934497217044995,3.2934497217044996,3.4076261970489176e-05,0.001749938222647648,0.0015435114990568514,34.32506703105503,14.203957484264922,20.121109546790105,1.4161321474404895,1.0401535463956069,1.5508104291284917,2.1721663661767185e-06,3.6e-10,2.9,0.40202672321835325,0.01976238568673843,19.76238568673843,0.23522555138253137,2.0516294335285625,1.0,1,4,3.2934497217044996,17125.70967114797
steel_4340,210.0,1170.0,0.08097014132389048,414.86924202716807,102.34207590648508,312.527166120683,0.24668513724086377,133633,4.053750506353362,0.0035409600647936085,3.5409600647936084,3.939053961152668e-05,0.00303998828744216,0.0005009717773514486,62.00212601474382,15.295002965172408,46.707123049571415,1.4169675116587608,1.033368766912397,2.90290474192141,1.4965377084164556e-06,1e-11,3.1,0.1999868235888162,0.017161331863090528,17.161331863090528,0.1621912869663982,2.174452168814369,1.0,1,4,3.5409600647936084,21981.139095897033
aluminum_2024,73.0,345.0,0.29431039125011227,132.02764513429491,26.290316755871437,105.73732837842348,0.19912736252418684,196552,5.021911541054715,0.010091624831069991,10.091624831069991,0.00031994259729735804,0.004385494100796501,0.00570613073027349,33.285216534059686,6.627997379473761,26.657219154585924,1.4158949235091653,1.008642925274536,2.6328522738052764,4.91095035429496e-06,3.6e-10,2.9,0.965257114037383,0.04080252409121627,40.80252409121627,0.11281137221131707,4.1018361788606805,1.0,1,4,10.091624831069991,24913.31461424342
aluminum_2024,73.0,345.0,0.09733905692016627,127.4258305785838,56.564082452055544,70.86174812652825,0.4438980871870586,153904,2.252769337973291,0.010715310233026815,10.715310233026816,0.00036071098754285585,0.0029654186478674893,0.007749891585159326,33.51150934112572,14.875694895276954,18.63581444584877,1.4333729506025978,1.0155002830644158,2.6981291909942806,1.7390529113381857e-06,3.6e-10,2.9,0.26764719926659214,0.03833189029401533,38.33189029401533,0.5474354954351718,4.322325202465344,1.0,1,4,10.715310233026816,19026.025697853926
steel_4340,210.0,1170.0,0.12222857895095295,144.96724859387695,12.097356352500382,132.86989224137656,0.08344889255911107,103548,11.983382515132234,0.0244601125939603,24.4601125939603,0.001879605799499929,0.00332347553456968,0.02113663705939062,60.05312884079157,5.01136709647367,55.0417617443179,1.4943818391303583,1.0008854806798595,7.006947544212149,2.4896953655293266e-06,1e-11,3.1,0.25780297570983074,0.05602825938035772,56.028259380357724,0.8673377876251029,9.25414353122647,1.0,1,4,24.4601125939603,12267.66469377868
titanium_6al4v,114.0,950.0,0.2041198396353111,111.67685759146157,48.25354811131782,63.42330948014375,0.43208189370657146,105472,2.3143760813988283,0.001501390358737645,1.5013903587376451,7.081693365969807e-06,0.001339299556268269,0.00016209080246937604,10.847344633666705,4.686941211002526,6.160403422664179,1.4142901140992783,0.19722444788484916,0.3313273797265716,1.681586822714178e-09,5e-12,3.2,0.00017736032536530978,0.012276229827295196,12.276229827295195,0.007704345471829226,1.517040130936448,1.0,1,1,1.5013903587376451,53730521.824212536
steel_4340,210.0,1170.0,0.24930989375570006,167.88900392533287,82.39200605208026,85.49699787325261,0.4907528434007707,132515,2.0376855956051085,0.004513326833938727,4.513326833938727,6.399461654857229e-05,0.0018580065041132444,0.0026553203298254825,28.281557929714044,13.87925496981078,14.402302959903263,1.4146784847423726,0.4713592988285674,1.497336994736371,3.9006683017263e-08,1e-11,3.1,0.005168970600032607,0.020735488076199442,20.73548807619944,0.06926406203966098,2.5531263621215827,1.0,1,2,4.513326833938727,2760453.2615211755
steel_4340,210.0,1170.0,0.2550148414365634,375.2429147778635,63.93401382989041,311.3089009479731,0.17038033580924,89876,5.869221910206896,0.004980239201814918,4.980239201814918,7.792023931350055e-05,0.004980239201814918,0.0,66.40392350785388,11.31392278631923,55.09000072153464,1.4147548852124838,1.1067320584642313,3.692863214139421,2.4964657489426426e-06,1e-11,3.1,0.22437235565196895,0.022463449686476396,22.463449686476398,0.06485670242757534,2.7114617714103697,1.0,1,4,4.980239201814918,43972.74005907492
steel_4340,210.0,1170.0,0.08856606776628752,184.8782681244162,77.75108509290344,107.12718303151276,0.4205528636853081,89529,2.3778223532637304,0.00858771813438166,8.58771813438166,0.0002316890111072621,0.002003885201915821,0.0065838329324658385,43.38572717603617,18.2459918069515,25.13973536908467,1.4287202149943057,0.7230954529339362,3.137358618316321,2.1934016994765838e-07,1e-11,3.1,0.01963730607524391,0.037221014247792464,37.22101424779246,0.3511670427987695,3.9084747367684485,1.0,1,3,8.58771813438166,142550.324310905
aluminum_2024,73.0,345.0,0.0785125744263497,102.50429371344585,10.363137427255728,92.14115628619012,0.10109954472957222,164645,9.89124137675265,0.015363997912922433,15.363997912922432,0.0007415805858194089,0.002064522836610101,0.013299475076312331,33.550217740302045,3.3919117391225537,30.15830600117949,1.4897940293668648,1.0166732648576378,3.112051785664948,7.023969819214086e-06,3.6e-10,2.9,1.156461510884503,0.034868871972645446,34.868871972645444,0.7947150984797546,5.796999963036811,1.0,1,4,15.363997912922432,2842.6461236089144
steel_4340,210.0,1170.0,0.09379371592604525,482.3850095531509,169.59859087244976,312.7864186807011,0.3515834603350434,24289,2.844274867330347,0.0026320251303852005,2.6320251303852005,2.1763559938503738e-05,0.0026320251303852005,0.0,62.08306817264638,21.82737993635541,40.255688236290965,1.4153355533801997,1.0347178028774395,2.508905785917596,9.439836963915034e-07,1e-11,3.1,0.022928420001653228,0.020738173274973903,20.738173274973903,0.1672951666057035,1.916877524003524,1.0,1,4,2.6320251303852005,41923.549302404426
aluminum_2024,73.0,345.0,0.25081476791973795,226.8085826071522,18.78262098575842,208.02596162139378,0.08281265536715243,89257,12.075449042981045,0.0034373447799109606,3.4373447799109607,3.711898262927029e-05,0.0014685472944757972,0.0019687974854351634,33.338240360435925,2.760828209516072,30.577412150919855,1.4144796529395256,1.0102497078919976,1.5405758959730294,7.310795054854493e-06,3.6e-10,2.9,0.6525396342111475,0.015564001636715305,15.564001636715304,0.0024980960816636116,2.0603508349252935,1.0,1,4,3.4373447799109607,14968.1806100293
aluminum_2024,73.0,345.0,0.25077364397015883,231.2552136987147,37.21696141271347,194.03825228600124,0.16093458312771575,13559,6.213704851780752,0.0032542232965166898,3.25422329651669,3.3269369640242185e-05,0.0032542232965166898,0.0,33.07336516979111,5.322648236231045,27.750716933560064,1.4144520909158709,1.0022231869633669,1.4870973534707834,5.518203375528337e-06,3.6e-10,2.9,0.07482131956878872,0.021991509886310778,21.991509886310777,0.091832009666491,2.0089616612890784,1.0,1,4,3.25422329651669,19860.434462432582
steel_4340,210.0,1170.0,0.20368934718516213,83.82135440213818,17.30083209815697,66.52052230398121,0.2064012472902209,132130,4.8449319620336375,0.007760425909477541,7.760425909477541,0.00018919993663570075,0.0042688369191414815,0.003491588990336059,18.536427565358046,3.825941769794733,14.710485795563313,1.4162947641672776,0.3089404594226341,1.2854072617439578,4.1652756406952894e-08,1e-11,3.1,0.005503578704050686,0.03224393316026987,32.24393316026987,0.2754349321397713,3.5869996649469473,1.0,1,2,7.760425909477541,2014267.183283948
titanium_6al4v,114.0,950.0,0.18749710396648822,175.0649048462116,78.89151224442284,96.17339260178875,0.45064150529614305,157738,2.2190588044988027,0.008233331061334313,8.233331061334313,0.00021296146713580886,0.0023603745882825895,0.005872956473051723,39.89594931025075,17.97877065239002,21.91717865786073,1.4169906535671426,0.7253808965500136,2.8482308683752513,9.760698034929118e-08,5e-12,3.2,0.015396329866336492,0.034010744841403324,34.01074484140332,0.2965666699473969,3.7149307813335297,1.0,1,3,8.233331061334313,780070.9073379128
